scenario,split,model,configuration,threshold_low,threshold_high,stage2_usage,n_stage2,accuracy,auc,f1,precision,recall,specificity,tn,fp,fn,tp
weak,11,Random Forest,Cascade,0.4,0.6,0.23333333333333334,14,0.8666666666666667,0.8877777777777778,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
weak,11,XGBoost,Stage 1 only,,,0.0,0,0.85,0.9099999999999999,0.8615384615384616,0.8,0.9333333333333333,0.7666666666666667,23,7,2,28
weak,11,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9633333333333334,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
weak,11,XGBoost,Cascade,0.2,0.8,0.36666666666666664,22,0.9166666666666666,0.9533333333333334,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
weak,11,XGBoost,Cascade,0.3,0.7,0.2,12,0.8833333333333333,0.9422222222222222,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,11,XGBoost,Cascade,0.4,0.6,0.1,6,0.8666666666666667,0.9222222222222222,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
weak,12,Logistic Regression,Stage 1 only,,,0.0,0,0.6333333333333333,0.6533333333333333,0.65625,0.6176470588235294,0.7,0.5666666666666667,17,13,9,21
weak,12,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.7166666666666667,0.8288888888888889,0.746268656716418,0.6756756756756757,0.8333333333333334,0.6,18,12,5,25
weak,12,Logistic Regression,Cascade,0.2,0.8,0.8,48,0.7333333333333333,0.8411111111111111,0.7575757575757576,0.6944444444444444,0.8333333333333334,0.6333333333333333,19,11,5,25
weak,12,Logistic Regression,Cascade,0.3,0.7,0.4666666666666667,28,0.7,0.7755555555555556,0.7272727272727273,0.6666666666666666,0.8,0.6,18,12,6,24
weak,12,Logistic Regression,Cascade,0.4,0.6,0.25,15,0.6833333333333333,0.7211111111111111,0.7164179104477612,0.6486486486486487,0.8,0.5666666666666667,17,13,6,24
weak,12,Random Forest,Stage 1 only,,,0.0,0,0.8666666666666667,0.9327777777777777,0.8823529411764706,0.7894736842105263,1.0,0.7333333333333333,22,8,0,30
weak,12,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8666666666666667,0.9455555555555556,0.8823529411764706,0.7894736842105263,1.0,0.7333333333333333,22,8,0,30
weak,12,Random Forest,Cascade,0.2,0.8,0.6833333333333333,41,0.8666666666666667,0.9288888888888889,0.8823529411764706,0.7894736842105263,1.0,0.7333333333333333,22,8,0,30
weak,12,Random Forest,Cascade,0.3,0.7,0.3333333333333333,20,0.8666666666666667,0.9438888888888889,0.8823529411764706,0.7894736842105263,1.0,0.7333333333333333,22,8,0,30
weak,12,Random Forest,Cascade,0.4,0.6,0.15,9,0.8333333333333334,0.9444444444444444,0.8571428571428571,0.75,1.0,0.6666666666666666,20,10,0,30
weak,12,XGBoost,Stage 1 only,,,0.0,0,0.8333333333333334,0.9133333333333333,0.8529411764705882,0.7631578947368421,0.9666666666666667,0.7,21,9,1,29
weak,12,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.85,0.9455555555555555,0.8656716417910447,0.7837837837837838,0.9666666666666667,0.7333333333333333,22,8,1,29
weak,12,XGBoost,Cascade,0.2,0.8,0.3333333333333333,20,0.8666666666666667,0.9277777777777778,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
weak,12,XGBoost,Cascade,0.3,0.7,0.2,12,0.8833333333333333,0.9355555555555556,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,12,XGBoost,Cascade,0.4,0.6,0.1,6,0.8666666666666667,0.9266666666666667,0.8823529411764706,0.7894736842105263,1.0,0.7333333333333333,22,8,0,30
weak,13,Logistic Regression,Stage 1 only,,,0.0,0,0.55,0.6177777777777778,0.5573770491803278,0.5483870967741935,0.5666666666666667,0.5333333333333333,16,14,13,17
weak,13,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.75,0.8244444444444444,0.7540983606557377,0.7419354838709677,0.7666666666666667,0.7333333333333333,22,8,7,23
weak,13,Logistic Regression,Cascade,0.2,0.8,0.6333333333333333,38,0.7166666666666667,0.768888888888889,0.711864406779661,0.7241379310344828,0.7,0.7333333333333333,22,8,9,21
weak,13,Logistic Regression,Cascade,0.3,0.7,0.36666666666666664,22,0.65,0.7011111111111111,0.631578947368421,0.6666666666666666,0.6,0.7,21,9,12,18
weak,13,Logistic Regression,Cascade,0.4,0.6,0.13333333333333333,8,0.5833333333333334,0.6622222222222223,0.5614035087719298,0.5925925925925926,0.5333333333333333,0.6333333333333333,19,11,14,16
weak,13,Random Forest,Stage 1 only,,,0.0,0,0.8666666666666667,0.9377777777777778,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
weak,13,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9511111111111111,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,13,Random Forest,Cascade,0.2,0.8,0.6833333333333333,41,0.8833333333333333,0.9322222222222223,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,13,Random Forest,Cascade,0.3,0.7,0.38333333333333336,23,0.8833333333333333,0.9405555555555556,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,13,Random Forest,Cascade,0.4,0.6,0.16666666666666666,10,0.9,0.9494444444444444,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
weak,13,XGBoost,Stage 1 only,,,0.0,0,0.8666666666666667,0.9355555555555556,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
weak,13,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.9044444444444445,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7666666666666667,23,7,4,26
weak,13,XGBoost,Cascade,0.2,0.8,0.3333333333333333,20,0.8166666666666667,0.9044444444444445,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7666666666666667,23,7,4,26
weak,13,XGBoost,Cascade,0.3,0.7,0.25,15,0.85,0.9133333333333333,0.8571428571428571,0.8181818181818182,0.9,0.8,24,6,3,27
weak,13,XGBoost,Cascade,0.4,0.6,0.08333333333333333,5,0.8333333333333334,0.9,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
weak,14,Logistic Regression,Stage 1 only,,,0.0,0,0.55,0.6655555555555556,0.5714285714285714,0.5454545454545454,0.6,0.5,15,15,12,18
weak,14,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8333333333333334,0.8788888888888889,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,25,5,5,25
weak,14,Logistic Regression,Cascade,0.2,0.8,0.8333333333333334,50,0.8166666666666667,0.8566666666666667,0.8135593220338984,0.8275862068965517,0.8,0.8333333333333334,25,5,6,24
weak,14,Logistic Regression,Cascade,0.3,0.7,0.5,30,0.75,0.83,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
weak,14,Logistic Regression,Cascade,0.4,0.6,0.25,15,0.65,0.7644444444444444,0.6557377049180327,0.6451612903225806,0.6666666666666666,0.6333333333333333,19,11,10,20
weak,14,Random Forest,Stage 1 only,,,0.0,0,0.85,0.9683333333333333,0.8695652173913043,0.7692307692307693,1.0,0.7,21,9,0,30
weak,14,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9877777777777778,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,14,Random Forest,Cascade,0.2,0.8,0.6666666666666666,40,0.8833333333333333,0.99,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,14,Random Forest,Cascade,0.3,0.7,0.31666666666666665,19,0.8833333333333333,0.9944444444444445,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,14,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,0.85,0.9811111111111112,0.8695652173913043,0.7692307692307693,1.0,0.7,21,9,0,30
weak,14,XGBoost,Stage 1 only,,,0.0,0,0.8833333333333333,0.9633333333333334,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,14,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9,0.9600000000000001,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
weak,14,XGBoost,Cascade,0.2,0.8,0.23333333333333334,14,0.9,0.9777777777777779,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
weak,14,XGBoost,Cascade,0.3,0.7,0.15,9,0.9,0.9733333333333334,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
weak,14,XGBoost,Cascade,0.4,0.6,0.08333333333333333,5,0.8833333333333333,0.9522222222222223,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,15,Logistic Regression,Stage 1 only,,,0.0,0,0.5833333333333334,0.6344444444444446,0.576271186440678,0.5862068965517241,0.5666666666666667,0.6,18,12,13,17
weak,15,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.6666666666666666,0.7688888888888888,0.6551724137931034,0.6785714285714286,0.6333333333333333,0.7,21,9,11,19
weak,15,Logistic Regression,Cascade,0.2,0.8,0.75,45,0.6833333333333333,0.7433333333333333,0.6779661016949152,0.6896551724137931,0.6666666666666666,0.7,21,9,10,20
weak,15,Logistic Regression,Cascade,0.3,0.7,0.55,33,0.7,0.7033333333333334,0.6896551724137931,0.7142857142857143,0.6666666666666666,0.7333333333333333,22,8,10,20
weak,15,Logistic Regression,Cascade,0.4,0.6,0.31666666666666665,19,0.6666666666666666,0.68,0.6774193548387096,0.65625,0.7,0.6333333333333333,19,11,9,21
weak,15,Random Forest,Stage 1 only,,,0.0,0,0.9,0.98,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
weak,15,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.85,0.9305555555555556,0.847457627118644,0.8620689655172413,0.8333333333333334,0.8666666666666667,26,4,5,25
weak,15,Random Forest,Cascade,0.2,0.8,0.7166666666666667,43,0.85,0.938888888888889,0.847457627118644,0.8620689655172413,0.8333333333333334,0.8666666666666667,26,4,5,25
weak,15,Random Forest,Cascade,0.3,0.7,0.25,15,0.9166666666666666,0.96,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
weak,15,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9166666666666666,0.98,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
weak,15,XGBoost,Stage 1 only,,,0.0,0,0.8833333333333333,0.971111111111111,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,15,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.7833333333333333,0.9233333333333333,0.7796610169491526,0.7931034482758621,0.7666666666666667,0.8,24,6,7,23
weak,15,XGBoost,Cascade,0.2,0.8,0.26666666666666666,16,0.8833333333333333,0.9666666666666666,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,15,XGBoost,Cascade,0.3,0.7,0.11666666666666667,7,0.9,0.9777777777777779,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
weak,15,XGBoost,Cascade,0.4,0.6,0.05,3,0.8666666666666667,0.97,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
weak,16,Logistic Regression,Stage 1 only,,,0.0,0,0.6166666666666667,0.6699999999999999,0.5660377358490566,0.6521739130434783,0.5,0.7333333333333333,22,8,15,15
weak,16,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.6666666666666666,0.768888888888889,0.6551724137931034,0.6785714285714286,0.6333333333333333,0.7,21,9,11,19
weak,16,Logistic Regression,Cascade,0.2,0.8,0.7333333333333333,44,0.6666666666666666,0.7666666666666666,0.6428571428571429,0.6923076923076923,0.6,0.7333333333333333,22,8,12,18
weak,16,Logistic Regression,Cascade,0.3,0.7,0.48333333333333334,29,0.6833333333333333,0.6966666666666667,0.6415094339622641,0.7391304347826086,0.5666666666666667,0.8,24,6,13,17
weak,16,Logistic Regression,Cascade,0.4,0.6,0.31666666666666665,19,0.6833333333333333,0.6777777777777778,0.6666666666666666,0.7037037037037037,0.6333333333333333,0.7333333333333333,22,8,11,19
weak,16,Random Forest,Stage 1 only,,,0.0,0,0.9,0.9616666666666667,0.9,0.9,0.9,0.9,27,3,3,27
weak,16,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9,0.9783333333333333,0.9,0.9,0.9,0.9,27,3,3,27
weak,16,Random Forest,Cascade,0.2,0.8,0.6833333333333333,41,0.9,0.9788888888888888,0.9,0.9,0.9,0.9,27,3,3,27
weak,16,Random Forest,Cascade,0.3,0.7,0.31666666666666665,19,0.9166666666666666,0.9716666666666667,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
weak,16,Random Forest,Cascade,0.4,0.6,0.16666666666666666,10,0.9166666666666666,0.9705555555555555,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
weak,16,XGBoost,Stage 1 only,,,0.0,0,0.8833333333333333,0.9688888888888889,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
weak,16,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9666666666666666,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
weak,16,XGBoost,Cascade,0.2,0.8,0.25,15,0.9,0.9822222222222222,0.9,0.9,0.9,0.9,27,3,3,27
weak,16,XGBoost,Cascade,0.3,0.7,0.15,9,0.9,0.9788888888888889,0.9,0.9,0.9,0.9,27,3,3,27
weak,16,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.8833333333333333,0.9733333333333333,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
weak,17,Logistic Regression,Stage 1 only,,,0.0,0,0.65,0.6388888888888888,0.6440677966101694,0.6551724137931034,0.6333333333333333,0.6666666666666666,20,10,11,19
weak,17,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.7666666666666667,0.8833333333333333,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.8,24,6,8,22
weak,17,Logistic Regression,Cascade,0.2,0.8,0.8,48,0.75,0.8277777777777777,0.7368421052631579,0.7777777777777778,0.7,0.8,24,6,9,21
weak,17,Logistic Regression,Cascade,0.3,0.7,0.45,27,0.7,0.7533333333333333,0.6896551724137931,0.7142857142857143,0.6666666666666666,0.7333333333333333,22,8,10,20
weak,17,Logistic Regression,Cascade,0.4,0.6,0.26666666666666666,16,0.7,0.7066666666666666,0.6785714285714286,0.7307692307692307,0.6333333333333333,0.7666666666666667,23,7,11,19
weak,17,Random Forest,Stage 1 only,,,0.0,0,0.9166666666666666,0.9655555555555556,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
weak,17,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9422222222222222,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,17,Random Forest,Cascade,0.2,0.8,0.65,39,0.8833333333333333,0.9461111111111111,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,17,Random Forest,Cascade,0.3,0.7,0.25,15,0.8833333333333333,0.9555555555555555,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,17,Random Forest,Cascade,0.4,0.6,0.03333333333333333,2,0.9,0.9605555555555556,0.9090909090909091,0.8333333333333334,1.0,0.8,24,6,0,30
weak,17,XGBoost,Stage 1 only,,,0.0,0,0.8666666666666667,0.9255555555555556,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
weak,17,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9,0.9677777777777778,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
weak,17,XGBoost,Cascade,0.2,0.8,0.23333333333333334,14,0.9,0.96,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
weak,17,XGBoost,Cascade,0.3,0.7,0.11666666666666667,7,0.8833333333333333,0.9455555555555556,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,17,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.8833333333333333,0.9388888888888889,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,18,Logistic Regression,Stage 1 only,,,0.0,0,0.6333333333333333,0.69,0.65625,0.6176470588235294,0.7,0.5666666666666667,17,13,9,21
weak,18,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.6833333333333333,0.7577777777777778,0.6885245901639344,0.6774193548387096,0.7,0.6666666666666666,20,10,9,21
weak,18,Logistic Regression,Cascade,0.2,0.8,0.8,48,0.6666666666666666,0.7355555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,20,10,10,20
weak,18,Logistic Regression,Cascade,0.3,0.7,0.6166666666666667,37,0.6833333333333333,0.7033333333333333,0.6984126984126984,0.6666666666666666,0.7333333333333333,0.6333333333333333,19,11,8,22
weak,18,Logistic Regression,Cascade,0.4,0.6,0.25,15,0.6833333333333333,0.7433333333333334,0.6984126984126984,0.6666666666666666,0.7333333333333333,0.6333333333333333,19,11,8,22
weak,18,Random Forest,Stage 1 only,,,0.0,0,0.8833333333333333,0.9561111111111111,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,18,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.7833333333333333,0.8788888888888889,0.7796610169491526,0.7931034482758621,0.7666666666666667,0.8,24,6,7,23
weak,18,Random Forest,Cascade,0.2,0.8,0.8166666666666667,49,0.8,0.8938888888888888,0.8,0.8,0.8,0.8,24,6,6,24
weak,18,Random Forest,Cascade,0.3,0.7,0.4,24,0.8166666666666667,0.9311111111111112,0.819672131147541,0.8064516129032258,0.8333333333333334,0.8,24,6,5,25
weak,18,Random Forest,Cascade,0.4,0.6,0.25,15,0.8666666666666667,0.9261111111111111,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
weak,18,XGBoost,Stage 1 only,,,0.0,0,0.8333333333333334,0.9177777777777778,0.8387096774193549,0.8125,0.8666666666666667,0.8,24,6,4,26
weak,18,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.7666666666666667,0.8577777777777778,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,23,7,7,23
weak,18,XGBoost,Cascade,0.2,0.8,0.2833333333333333,17,0.8333333333333334,0.9244444444444444,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
weak,18,XGBoost,Cascade,0.3,0.7,0.16666666666666666,10,0.8333333333333334,0.9199999999999999,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
weak,18,XGBoost,Cascade,0.4,0.6,0.08333333333333333,5,0.8333333333333334,0.9311111111111112,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
weak,19,Logistic Regression,Stage 1 only,,,0.0,0,0.55,0.59,0.5846153846153846,0.5428571428571428,0.6333333333333333,0.4666666666666667,14,16,11,19
weak,19,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.6,0.7677777777777778,0.6129032258064516,0.59375,0.6333333333333333,0.5666666666666667,17,13,11,19
weak,19,Logistic Regression,Cascade,0.2,0.8,0.7833333333333333,47,0.6166666666666667,0.7677777777777778,0.6349206349206349,0.6060606060606061,0.6666666666666666,0.5666666666666667,17,13,10,20
weak,19,Logistic Regression,Cascade,0.3,0.7,0.5833333333333334,35,0.65,0.7388888888888888,0.6666666666666666,0.6363636363636364,0.7,0.6,18,12,9,21
weak,19,Logistic Regression,Cascade,0.4,0.6,0.2833333333333333,17,0.6,0.6955555555555556,0.625,0.5882352941176471,0.6666666666666666,0.5333333333333333,16,14,10,20
weak,19,Random Forest,Stage 1 only,,,0.0,0,0.8333333333333334,0.8794444444444445,0.8529411764705882,0.7631578947368421,0.9666666666666667,0.7,21,9,1,29
weak,19,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.9016666666666667,0.835820895522388,0.7567567567567568,0.9333333333333333,0.7,21,9,2,28
weak,19,Random Forest,Cascade,0.2,0.8,0.7333333333333333,44,0.8166666666666667,0.8761111111111111,0.835820895522388,0.7567567567567568,0.9333333333333333,0.7,21,9,2,28
weak,19,Random Forest,Cascade,0.3,0.7,0.43333333333333335,26,0.8166666666666667,0.8783333333333333,0.835820895522388,0.7567567567567568,0.9333333333333333,0.7,21,9,2,28
weak,19,Random Forest,Cascade,0.4,0.6,0.18333333333333332,11,0.8333333333333334,0.8633333333333333,0.8529411764705882,0.7631578947368421,0.9666666666666667,0.7,21,9,1,29
weak,19,XGBoost,Stage 1 only,,,0.0,0,0.8,0.8999999999999999,0.8235294117647058,0.7368421052631579,0.9333333333333333,0.6666666666666666,20,10,2,28
weak,19,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.8666666666666667,0.8933333333333333,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
weak,19,XGBoost,Cascade,0.2,0.8,0.3,18,0.8833333333333333,0.9133333333333333,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,19,XGBoost,Cascade,0.3,0.7,0.21666666666666667,13,0.8833333333333333,0.9266666666666667,0.8955223880597015,0.8108108108108109,1.0,0.7666666666666667,23,7,0,30
weak,19,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.8166666666666667,0.9044444444444444,0.835820895522388,0.7567567567567568,0.9333333333333333,0.7,21,9,2,28
weak,20,Logistic Regression,Stage 1 only,,,0.0,0,0.6,0.6222222222222222,0.6129032258064516,0.59375,0.6333333333333333,0.5666666666666667,17,13,11,19
weak,20,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.7666666666666667,0.8477777777777777,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.8,24,6,8,22
weak,20,Logistic Regression,Cascade,0.2,0.8,0.85,51,0.75,0.8211111111111111,0.7457627118644068,0.7586206896551724,0.7333333333333333,0.7666666666666667,23,7,8,22
weak,20,Logistic Regression,Cascade,0.3,0.7,0.6333333333333333,38,0.75,0.8044444444444444,0.7368421052631579,0.7777777777777778,0.7,0.8,24,6,9,21
weak,20,Logistic Regression,Cascade,0.4,0.6,0.2833333333333333,17,0.6166666666666667,0.6855555555555556,0.6101694915254238,0.6206896551724138,0.6,0.6333333333333333,19,11,12,18
weak,20,Random Forest,Stage 1 only,,,0.0,0,0.8833333333333333,0.9272222222222222,0.8923076923076924,0.8285714285714286,0.9666666666666667,0.8,24,6,1,29
weak,20,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9716666666666666,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
weak,20,Random Forest,Cascade,0.2,0.8,0.6,36,0.8833333333333333,0.9522222222222222,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
